Physical Time: Physical Time (s),star,cowan,parker,rectangle,star/ana
1.495,1473.3964820000,1473.289261,1473.580931,1473.28265769006,1.000078821
1.4955,1473.3963550000,1473.289203,1473.580931,1473.28259413931,1.000078778
1.496,1473.3962270000,1473.289145,1473.580931,1473.28253059933,1.000078734
1.4965,1473.3961000000,1473.289087,1473.580931,1473.28246707012,1.00007869
1.497,1473.3959720000,1473.28903,1473.580931,1473.28240355169,1.000078646
1.4975,1473.3958450000,1473.288972,1473.580932,1473.28234004402,1.000078602
1.498,1473.3957180000,1473.288914,1473.580932,1473.28227654713,1.000078558
1.4985,1473.3955900000,1473.288856,1473.580932,1473.28221306102,1.000078514
1.499,1473.3954630000,1473.288798,1473.580932,1473.28214958568,1.000078471
1.4995,1473.3953360000,1473.28874,1473.580932,1473.28208612111,1.000078427
1.5,1473.3952090000,1473.288682,1473.580932,1473.28202266733,1.000078384
1.5005,1473.3950820000,1473.288624,1473.580932,1473.28195922431,1.00007834
1.501,1473.3949550000,1473.288566,1473.580932,1473.28189579208,1.000078296
1.5015,1473.3948280000,1473.288509,1473.580932,1473.28183237062,1.000078252
1.502,1473.3947010000,1473.288451,1473.580933,1473.28176895994,1.000078208
1.5025,1473.3945740000,1473.288393,1473.580933,1473.28170556004,1.000078165
1.503,1473.3944470000,1473.288335,1473.580933,1473.28164217092,1.000078121
1.5035,1473.3943200000,1473.288277,1473.580933,1473.28157879258,1.000078078
1.504,1473.3941930000,1473.28822,1473.580933,1473.28151542502,1.000078034
1.5045,1473.3940670000,1473.288162,1473.580933,1473.28145206824,1.000077991
1.505,1473.3939400000,1473.288104,1473.580933,1473.28138872225,1.000077947
1.5055,1473.3938130000,1473.288046,1473.580933,1473.28132538703,1.000077904
1.506,1473.3936870000,1473.287989,1473.580933,1473.28126206260,1.00007786
1.5065,1473.3935600000,1473.287931,1473.580934,1473.28119874895,1.000077817
1.507,1473.3934330000,1473.287873,1473.580934,1473.28113544609,1.000077774
1.5075,1473.3933070000,1473.287815,1473.580934,1473.28107215401,1.00007773
1.508,1473.3931800000,1473.287758,1473.580934,1473.28100887272,1.000077687
1.5085,1473.3930540000,1473.2877,1473.580934,1473.28094560221,1.000077643
1.509,1473.3929280000,1473.287642,1473.580934,1473.28088234249,1.0000776
1.5095,1473.3928010000,1473.287585,1473.580934,1473.28081909355,1.000077557
1.51,1473.3926750000,1473.287527,1473.580934,1473.28075585541,1.000077513
1.5105,1473.3925490000,1473.287469,1473.580934,1473.28069262805,1.00007747
1.511,1473.3924220000,1473.287412,1473.580934,1473.28062941148,1.000077427
1.5115,1473.3922960000,1473.287354,1473.580935,1473.28056620570,1.000077384
1.512,1473.3921700000,1473.287297,1473.580935,1473.28050301070,1.00007734
1.5125,1473.3920440000,1473.287239,1473.580935,1473.28043982650,1.000077297
1.513,1473.3919180000,1473.287181,1473.580935,1473.28037665309,1.000077254
1.5135,1473.3917920000,1473.287124,1473.580935,1473.28031349047,1.000077211
1.514,1473.3916660000,1473.287066,1473.580935,1473.28025033864,1.000077168
1.5145,1473.3915400000,1473.287009,1473.580935,1473.28018719761,1.000077124
1.515,1473.3914140000,1473.286951,1473.580935,1473.28012406736,1.000077082
1.5155,1473.3912880000,1473.286894,1473.580935,1473.28006094791,1.000077038
1.516,1473.3911620000,1473.286836,1473.580935,1473.27999783926,1.000076995
1.5165,1473.3910370000,1473.286779,1473.580936,1473.27993474139,1.000076952
1.517,1473.3909110000,1473.286721,1473.580936,1473.27987165433,1.000076909
1.5175,1473.3907850000,1473.286664,1473.580936,1473.27980857805,1.000076866
1.518,1473.3906590000,1473.286606,1473.580936,1473.27974551258,1.000076823
1.5185,1473.3905340000,1473.286549,1473.580936,1473.27968245790,1.00007678
1.519,1473.3904080000,1473.286491,1473.580936,1473.27961941401,1.000076737
1.5195,1473.3902830000,1473.286434,1473.580936,1473.27955638093,1.000076695
1.52,1473.3901570000,1473.286376,1473.580936,1473.27949335864,1.000076651
1.5205,1473.3900320000,1473.286319,1473.580936,1473.27943034715,1.000076608
1.521,1473.3899060000,1473.286262,1473.580936,1473.27936734646,1.000076566
1.5215,1473.3897810000,1473.286204,1473.580936,1473.27930435657,1.000076523
1.522,1473.3896560000,1473.286147,1473.580937,1473.27924137747,1.00007648
1.5225,1473.3895300000,1473.28609,1473.580937,1473.27917840918,1.000076437
1.523,1473.3894050000,1473.286032,1473.580937,1473.27911545169,1.000076395
1.5235,1473.3892800000,1473.285975,1473.580937,1473.27905250500,1.000076352
1.524,1473.3891550000,1473.285918,1473.580937,1473.27898956911,1.000076309
1.5245,1473.3890290000,1473.28586,1473.580937,1473.27892664403,1.000076266
1.525,1473.3889040000,1473.285803,1473.580937,1473.27886372974,1.000076223
1.5255,1473.3887790000,1473.285746,1473.580937,1473.27880082626,1.000076181
1.526,1473.3886540000,1473.285688,1473.580937,1473.27873793358,1.000076138
1.5265,1473.3885290000,1473.285631,1473.580937,1473.27867505171,1.000076096
1.527,1473.3884040000,1473.285574,1473.580937,1473.27861218064,1.000076053
1.5275,1473.3882790000,1473.285517,1473.580938,1473.27854932038,1.000076011
1.528,1473.3881540000,1473.285459,1473.580938,1473.27848647092,1.000075968
1.5285,1473.3880300000,1473.285402,1473.580938,1473.27842363227,1.000075925
1.529,1473.3879050000,1473.285345,1473.580938,1473.27836080442,1.000075883
1.5295,1473.3877800000,1473.285288,1473.580938,1473.27829798738,1.00007584
1.53,1473.3876550000,1473.285231,1473.580938,1473.27823518115,1.000075798
1.5305,1473.3875310000,1473.285173,1473.580938,1473.27817238572,1.000075755
1.531,1473.3874060000,1473.285116,1473.580938,1473.27810960111,1.000075713
1.5315,1473.3872820000,1473.285059,1473.580938,1473.27804682730,1.00007567
1.532,1473.3871570000,1473.285002,1473.580938,1473.27798406430,1.000075628
1.5325,1473.3870330000,1473.284945,1473.580938,1473.27792131211,1.000075586
1.533,1473.3869080000,1473.284888,1473.580939,1473.27785857073,1.000075543
1.5335,1473.3867840000,1473.284831,1473.580939,1473.27779584015,1.0000755
1.534,1473.3866590000,1473.284773,1473.580939,1473.27773312039,1.000075458
1.5345,1473.3865350000,1473.284716,1473.580939,1473.27767041145,1.000075416
1.535,1473.3864110000,1473.284659,1473.580939,1473.27760771331,1.000075374
1.5355,1473.3862860000,1473.284602,1473.580939,1473.27754502598,1.000075331
1.536,1473.3861620000,1473.284545,1473.580939,1473.27748234947,1.000075289
1.5365,1473.3860380000,1473.284488,1473.580939,1473.27741968377,1.000075247
1.537,1473.3859140000,1473.284431,1473.580939,1473.27735702888,1.000075204
1.5375,1473.3857900000,1473.284374,1473.580939,1473.27729438481,1.000075163
1.538,1473.3856660000,1473.284317,1473.580939,1473.27723175155,1.00007512
1.5385,1473.3855420000,1473.28426,1473.580939,1473.27716912910,1.000075078
1.539,1473.3854180000,1473.284203,1473.58094,1473.27710651747,1.000075036
1.5395,1473.3852940000,1473.284146,1473.58094,1473.27704391665,1.000074994
1.54,1473.3851700000,1473.284089,1473.58094,1473.27698132665,1.000074952
1.5405,1473.3850460000,1473.284032,1473.58094,1473.27691874747,1.00007491
1.541,1473.3849220000,1473.283975,1473.58094,1473.27685617910,1.000074868
1.5415,1473.3847980000,1473.283918,1473.58094,1473.27679362155,1.000074826
1.542,1473.3846750000,1473.283861,1473.58094,1473.27673107481,1.000074784
1.5425,1473.3845510000,1473.283804,1473.58094,1473.27666853890,1.000074742
1.543,1473.3844270000,1473.283748,1473.58094,1473.27660601380,1.000074699
1.5435,1473.3843040000,1473.283691,1473.58094,1473.27654349952,1.000074658
1.544,1473.3841800000,1473.283634,1473.58094,1473.27648099604,1.000074616
1.5445,1473.3840560000,1473.283577,1473.58094,1473.27641850341,1.000074574
1.545,1473.3839330000,1473.28352,1473.580941,1473.27635602159,1.000074532
1.5455,1473.3838090000,1473.283463,1473.580941,1473.27629355058,1.00007449
1.546,1473.3836860000,1473.283406,1473.580941,1473.27623109040,1.000074448
1.5465,1473.3835630000,1473.28335,1473.580941,1473.27616864103,1.000074407
1.547,1473.3834390000,1473.283293,1473.580941,1473.27610620249,1.000074365
1.5475,1473.3833160000,1473.283236,1473.580941,1473.27604377477,1.000074323
1.548,1473.3831930000,1473.283179,1473.580941,1473.27598135787,1.000074281
1.5485,1473.3830700000,1473.283122,1473.580941,1473.27591895179,1.000074239
1.549,1473.3829460000,1473.283066,1473.580941,1473.27585655653,1.000074198
1.5495,1473.3828230000,1473.283009,1473.580941,1473.27579417210,1.000074156
1.55,1473.3827000000,1473.282952,1473.580941,1473.27573179849,1.000074114
1.5505,1473.3825770000,1473.282896,1473.580941,1473.27566943570,1.000074072
1.551,1473.3824540000,1473.282839,1473.580941,1473.27560708374,1.000074031
1.5515,1473.3823310000,1473.282782,1473.580942,1473.27554474260,1.000073989
1.552,1473.3822080000,1473.282725,1473.580942,1473.27548241228,1.000073947
1.5525,1473.3820850000,1473.282669,1473.580942,1473.27542009279,1.000073906
1.553,1473.3819620000,1473.282612,1473.580942,1473.27535778413,1.000073864
1.5535,1473.3818390000,1473.282555,1473.580942,1473.27529548629,1.000073822
1.554,1473.3817170000,1473.282499,1473.580942,1473.27523319927,1.000073781
1.5545,1473.3815940000,1473.282442,1473.580942,1473.27517092308,1.000073739
1.555,1473.3814710000,1473.282385,1473.580942,1473.27510865772,1.000073698
1.5555,1473.3813480000,1473.282329,1473.580942,1473.27504640319,1.000073657
1.556,1473.3812260000,1473.282272,1473.580942,1473.27498415948,1.000073615
1.5565,1473.3811030000,1473.282216,1473.580942,1473.27492192660,1.000073574
1.557,1473.3809810000,1473.282159,1473.580942,1473.27485970454,1.000073532
1.5575,1473.3808580000,1473.282103,1473.580942,1473.27479749332,1.000073491
1.558,1473.3807360000,1473.282046,1473.580942,1473.27473529292,1.000073449
1.5585,1473.3806130000,1473.281989,1473.580943,1473.27467310335,1.000073408
1.559,1473.3804910000,1473.281933,1473.580943,1473.27461092461,1.000073367
1.5595,1473.3803680000,1473.281876,1473.580943,1473.27454875670,1.000073325
1.56,1473.3802460000,1473.28182,1473.580943,1473.27448659962,1.000073284
1.5605,1473.3801240000,1473.281763,1473.580943,1473.27442445337,1.000073243
1.561,1473.3800020000,1473.281707,1473.580943,1473.27436231795,1.000073201
1.5615,1473.3798790000,1473.28165,1473.580943,1473.27430019336,1.00007316
1.562,1473.3797570000,1473.281594,1473.580943,1473.27423807960,1.000073119
1.5625,1473.3796350000,1473.281537,1473.580943,1473.27417597667,1.000073077
1.563,1473.3795130000,1473.281481,1473.580943,1473.27411388457,1.000073037
1.5635,1473.3793910000,1473.281425,1473.580943,1473.27405180331,1.000072995
1.564,1473.3792690000,1473.281368,1473.580943,1473.27398973287,1.000072954
1.5645,1473.3791470000,1473.281312,1473.580943,1473.27392767327,1.000072913
1.565,1473.3790250000,1473.281255,1473.580943,1473.27386562450,1.000072872
1.5655,1473.3789030000,1473.281199,1473.580944,1473.27380358657,1.000072831
1.566,1473.3787810000,1473.281143,1473.580944,1473.27374155946,1.00007279
1.5665,1473.3786600000,1473.281086,1473.580944,1473.27367954319,1.000072749
1.567,1473.3785380000,1473.28103,1473.580944,1473.27361753776,1.000072708
1.5675,1473.3784160000,1473.280974,1473.580944,1473.27355554315,1.000072666
1.568,1473.3782940000,1473.280917,1473.580944,1473.27349355939,1.000072626
1.5685,1473.3781730000,1473.280861,1473.580944,1473.27343158645,1.000072584
1.569,1473.3780510000,1473.280805,1473.580944,1473.27336962435,1.000072543
1.5695,1473.3779290000,1473.280748,1473.580944,1473.27330767309,1.000072503
1.57,1473.3778080000,1473.280692,1473.580944,1473.27324573266,1.000072462
1.5705,1473.3776860000,1473.280636,1473.580944,1473.27318380307,1.000072421
1.571,1473.3775650000,1473.280579,1473.580944,1473.27312188431,1.00007238
1.5715,1473.3774440000,1473.280523,1473.580944,1473.27305997639,1.000072339
1.572,1473.3773220000,1473.280467,1473.580944,1473.27299807930,1.000072298
1.5725,1473.3772010000,1473.280411,1473.580944,1473.27293619305,1.000072257
1.573,1473.3770800000,1473.280355,1473.580945,1473.27287431764,1.000072217
1.5735,1473.3769580000,1473.280298,1473.580945,1473.27281245306,1.000072176
1.574,1473.3768370000,1473.280242,1473.580945,1473.27275059933,1.000072135
1.5745,1473.3767160000,1473.280186,1473.580945,1473.27268875643,1.000072094
1.575,1473.3765950000,1473.28013,1473.580945,1473.27262692436,1.000072053
1.5755,1473.3764740000,1473.280074,1473.580945,1473.27256510314,1.000072013
1.576,1473.3763530000,1473.280017,1473.580945,1473.27250329275,1.000071972
1.5765,1473.3762320000,1473.279961,1473.580945,1473.27244149320,1.000071931
1.577,1473.3761110000,1473.279905,1473.580945,1473.27237970450,1.000071891
1.5775,1473.3759900000,1473.279849,1473.580945,1473.27231792663,1.00007185
1.578,1473.3758690000,1473.279793,1473.580945,1473.27225615959,1.000071809
1.5785,1473.3757480000,1473.279737,1473.580945,1473.27219440340,1.000071769
1.579,1473.3756270000,1473.279681,1473.580945,1473.27213265805,1.000071728
1.5795,1473.3755060000,1473.279625,1473.580945,1473.27207092354,1.000071687
1.58,1473.3753850000,1473.279569,1473.580945,1473.27200919987,1.000071647
1.5805,1473.3752650000,1473.279513,1473.580945,1473.27194748704,1.000071607
1.581,1473.3751440000,1473.279457,1473.580946,1473.27188578504,1.000071566
1.5815,1473.3750230000,1473.279401,1473.580946,1473.27182409389,1.000071526
1.582,1473.3749030000,1473.279344,1473.580946,1473.27176241359,1.000071486
1.5825,1473.3747820000,1473.279288,1473.580946,1473.27170074412,1.000071445
1.583,1473.3746620000,1473.279232,1473.580946,1473.27163908549,1.000071404
1.5835,1473.3745410000,1473.279177,1473.580946,1473.27157743771,1.000071364
1.584,1473.3744210000,1473.279121,1473.580946,1473.27151580076,1.000071324
1.5845,1473.3743000000,1473.279065,1473.580946,1473.27145417466,1.000071283
1.585,1473.3741800000,1473.279009,1473.580946,1473.27139255940,1.000071243
1.5855,1473.3740600000,1473.278953,1473.580946,1473.27133095499,1.000071203
1.586,1473.3739390000,1473.278897,1473.580946,1473.27126936141,1.000071162
1.5865,1473.3738190000,1473.278841,1473.580946,1473.27120777868,1.000071122
1.587,1473.3736990000,1473.278785,1473.580946,1473.27114620679,1.000071082
1.5875,1473.3735790000,1473.278729,1473.580946,1473.27108464575,1.000071041
1.588,1473.3734590000,1473.278673,1473.580946,1473.27102309555,1.000071001
1.5885,1473.3733380000,1473.278617,1473.580946,1473.27096155619,1.000070961
1.589,1473.3732180000,1473.278561,1473.580946,1473.27090002768,1.00007092
1.5895,1473.3730980000,1473.278506,1473.580947,1473.27083851001,1.000070881
1.59,1473.3729780000,1473.27845,1473.580947,1473.27077700318,1.00007084
1.5905,1473.3728580000,1473.278394,1473.580947,1473.27071550720,1.0000708
1.591,1473.3727380000,1473.278338,1473.580947,1473.27065402206,1.00007076
1.5915,1473.3726190000,1473.278282,1473.580947,1473.27059254777,1.00007072
1.592,1473.3724990000,1473.278226,1473.580947,1473.27053108433,1.00007068
1.5925,1473.3723790000,1473.278171,1473.580947,1473.27046963172,1.00007064
1.593,1473.3722590000,1473.278115,1473.580947,1473.27040818997,1.0000706
1.5935,1473.3721400000,1473.278059,1473.580947,1473.27034675906,1.00007056
1.594,1473.3720200000,1473.278003,1473.580947,1473.27028533899,1.00007052
1.5945,1473.3719000000,1473.277948,1473.580947,1473.27022392977,1.00007048
1.595,1473.3717810000,1473.277892,1473.580947,1473.27016253140,1.00007044
1.5955,1473.3716610000,1473.277836,1473.580947,1473.27010114387,1.0000704
1.596,1473.3715420000,1473.277781,1473.580947,1473.27003976719,1.00007036
1.5965,1473.3714220000,1473.277725,1473.580947,1473.26997840135,1.00007032
1.597,1473.3713030000,1473.277669,1473.580947,1473.26991704636,1.00007028
1.5975,1473.3711830000,1473.277613,1473.580947,1473.26985570222,1.00007024
1.598,1473.3710640000,1473.277558,1473.580947,1473.26979436893,1.0000702
1.5985,1473.3709450000,1473.277502,1473.580948,1473.26973304648,1.00007016
1.599,1473.3708250000,1473.277447,1473.580948,1473.26967173488,1.00007012
1.5995,1473.3707060000,1473.277391,1473.580948,1473.26961043413,1.000070081
1.6,1473.3705870000,1473.277335,1473.580948,1473.26954914422,1.000070041
1.6005,1473.3704680000,1473.27728,1473.580948,1473.26948786516,1.000070002
1.601,1473.3703480000,1473.277224,1473.580948,1473.26942659695,1.000069962
1.6015,1473.3702290000,1473.277168,1473.580948,1473.26936533959,1.000069922
1.602,1473.3701100000,1473.277113,1473.580948,1473.26930409308,1.000069882
1.6025,1473.3699910000,1473.277057,1473.580948,1473.26924285741,1.000069843
1.603,1473.3698720000,1473.277002,1473.580948,1473.26918163259,1.000069803
1.6035,1473.3697530000,1473.276946,1473.580948,1473.26912041862,1.000069763
1.604,1473.3696340000,1473.276891,1473.580948,1473.26905921550,1.000069724
1.6045,1473.3695160000,1473.276835,1473.580948,1473.26899802323,1.000069684
1.605,1473.3693970000,1473.27678,1473.580948,1473.26893684181,1.000069645
1.6055,1473.3692780000,1473.276724,1473.580948,1473.26887567124,1.000069605
1.606,1473.3691590000,1473.276669,1473.580948,1473.26881451151,1.000069565
1.6065,1473.3690400000,1473.276613,1473.580948,1473.26875336264,1.000069525
1.607,1473.3689220000,1473.276558,1473.580948,1473.26869222461,1.000069486
1.6075,1473.3688030000,1473.276502,1473.580948,1473.26863109743,1.000069447
1.608,1473.3686840000,1473.276447,1473.580949,1473.26856998111,1.000069407
1.6085,1473.3685660000,1473.276391,1473.580949,1473.26850887563,1.000069368
1.609,1473.3684470000,1473.276336,1473.580949,1473.26844778100,1.000069328
1.6095,1473.3683290000,1473.276281,1473.580949,1473.26838669722,1.000069289
1.61,1473.3682100000,1473.276225,1473.580949,1473.26832562430,1.000069249
1.6105,1473.3680920000,1473.27617,1473.580949,1473.26826456222,1.00006921
1.611,1473.3679740000,1473.276115,1473.580949,1473.26820351099,1.00006917
1.6115,1473.3678550000,1473.276059,1473.580949,1473.26814247062,1.000069131
1.612,1473.3677370000,1473.276004,1473.580949,1473.26808144109,1.000069092
1.6125,1473.3676190000,1473.275948,1473.580949,1473.26802042241,1.000069052
1.613,1473.3675010000,1473.275893,1473.580949,1473.26795941459,1.000069013
1.6135,1473.3673820000,1473.275838,1473.580949,1473.26789841762,1.000068974
